"";"id1";"id2";"tradeno";"bid1";"bid2";"payoff1";"payoff2"
"614";6;3;614;"defect";"defect";2;2
"615";2;4;615;"defect";"defect";2;2
"616";5;7;616;"defect";"defect";2;2
"617";5;1;617;"cooperate";"cooperate";4;4
"618";2;8;618;"cooperate";"cooperate";4;4
"619";4;3;619;"defect";"defect";2;2
"620";6;7;620;"defect";"defect";2;2
"621";1;8;621;"cooperate";"cooperate";4;4
"622";7;4;622;"defect";"defect";2;2
"623";5;2;623;"cooperate";"cooperate";4;4
"624";6;3;624;"defect";"defect";2;2
"625";5;7;625;"defect";"defect";2;2
"626";1;6;626;"cooperate";"defect";0;5
"627";4;8;627;"defect";"defect";2;2
"628";2;3;628;"cooperate";"cooperate";4;4
"629";4;8;629;"defect";"defect";2;2
"630";6;1;630;"defect";"cooperate";5;0
"631";2;5;631;"cooperate";"cooperate";4;4
"632";3;7;632;"defect";"defect";2;2
"633";7;5;633;"defect";"defect";2;2
"634";8;1;634;"cooperate";"cooperate";4;4
"635";4;3;635;"defect";"defect";2;2
"636";2;6;636;"defect";"defect";2;2
"637";5;3;637;"cooperate";"cooperate";4;4
"638";8;4;638;"defect";"defect";2;2
"639";2;1;639;"cooperate";"cooperate";4;4
"640";6;7;640;"defect";"defect";2;2
"641";4;1;641;"cooperate";"cooperate";4;4
"642";6;5;642;"defect";"defect";2;2
"643";2;7;643;"defect";"defect";2;2
"644";8;3;644;"cooperate";"cooperate";4;4
"645";4;3;645;"defect";"defect";2;2
"646";1;7;646;"cooperate";"defect";0;5
"647";6;8;647;"defect";"defect";2;2
"648";2;5;648;"cooperate";"cooperate";4;4
"649";7;1;649;"defect";"cooperate";5;0
"650";4;6;650;"defect";"defect";2;2
"651";2;8;651;"cooperate";"cooperate";4;4
"652";3;5;652;"cooperate";"cooperate";4;4
"653";6;5;653;"defect";"defect";2;2
"654";7;1;654;"defect";"cooperate";5;0
"655";8;3;655;"cooperate";"cooperate";4;4
"656";4;2;656;"defect";"defect";2;2
"657";1;6;657;"cooperate";"defect";0;5
"658";3;8;658;"cooperate";"cooperate";4;4
"659";7;5;659;"defect";"defect";2;2
"660";4;2;660;"defect";"defect";2;2
"661";7;3;661;"defect";"defect";2;2
"662";6;1;662;"defect";"cooperate";5;0
"663";2;8;663;"cooperate";"cooperate";4;4
"664";4;5;664;"defect";"defect";2;2
"665";8;7;665;"defect";"defect";2;2
"666";2;1;666;"cooperate";"cooperate";4;4
"667";5;3;667;"cooperate";"cooperate";4;4
"668";4;6;668;"defect";"defect";2;2
"669";2;1;669;"cooperate";"cooperate";4;4
"670";8;4;670;"defect";"defect";2;2
"671";3;7;671;"defect";"defect";2;2
"672";5;6;672;"defect";"defect";2;2
"673";4;2;673;"defect";"defect";2;2
"674";8;3;674;"cooperate";"cooperate";4;4
"675";1;6;675;"cooperate";"defect";0;5
"676";7;5;676;"defect";"defect";2;2
"677";8;1;677;"cooperate";"cooperate";4;4
"678";7;3;678;"defect";"defect";2;2
"679";2;4;679;"defect";"defect";2;2
"680";6;5;680;"defect";"defect";2;2
"681";5;3;681;"cooperate";"cooperate";4;4
"682";1;2;682;"cooperate";"cooperate";4;4
"683";8;7;683;"defect";"defect";2;2
"684";4;6;684;"defect";"defect";2;2
"685";7;2;685;"defect";"defect";2;2
"686";4;5;686;"defect";"defect";2;2
"687";3;8;687;"cooperate";"cooperate";4;4
"688";1;6;688;"cooperate";"defect";0;5
"689";3;2;689;"cooperate";"cooperate";4;4
"690";6;4;690;"defect";"defect";2;2
"691";8;7;691;"defect";"defect";2;2
"692";1;5;692;"cooperate";"cooperate";4;4
"693";8;6;693;"defect";"defect";2;2
"694";2;4;694;"defect";"defect";2;2
"695";5;7;695;"defect";"defect";2;2
"696";3;1;696;"cooperate";"cooperate";4;4
"697";6;7;697;"defect";"defect";2;2
"698";3;8;698;"cooperate";"cooperate";4;4
"699";4;2;699;"defect";"defect";2;2
"700";1;5;700;"cooperate";"cooperate";4;4
"701";2;1;701;"cooperate";"cooperate";4;4
"702";3;7;702;"defect";"defect";2;2
"703";6;8;703;"defect";"defect";2;2
"704";4;5;704;"defect";"defect";2;2
"705";4;7;705;"defect";"defect";2;2
"706";3;5;706;"cooperate";"cooperate";4;4
"707";6;8;707;"defect";"defect";2;2
"708";1;2;708;"cooperate";"cooperate";4;4
"709";1;8;709;"cooperate";"cooperate";4;4
"710";4;2;710;"defect";"defect";2;2
"711";6;7;711;"defect";"defect";2;2
"712";5;3;712;"cooperate";"cooperate";4;4
"713";4;7;713;"defect";"defect";2;2
"714";3;6;714;"defect";"defect";2;2
"715";8;5;715;"cooperate";"cooperate";4;4
"716";1;2;716;"cooperate";"cooperate";4;4
"717";4;2;717;"defect";"defect";2;2
"718";5;6;718;"defect";"defect";2;2
"719";7;8;719;"defect";"defect";2;2
"720";1;3;720;"cooperate";"cooperate";4;4
"721";6;4;721;"defect";"defect";2;2
"722";2;1;722;"cooperate";"cooperate";4;4
"723";3;7;723;"defect";"defect";2;2
"724";5;8;724;"cooperate";"cooperate";4;4
"725";1;3;725;"cooperate";"cooperate";4;4
"726";5;2;726;"cooperate";"cooperate";4;4
"727";6;7;727;"defect";"defect";2;2
"728";8;4;728;"defect";"defect";2;2
"729";3;2;729;"cooperate";"cooperate";4;4
"730";6;4;730;"defect";"defect";2;2
"731";1;5;731;"cooperate";"cooperate";4;4
"732";7;8;732;"defect";"defect";2;2
"733";2;3;733;"cooperate";"cooperate";4;4
"734";7;5;734;"defect";"defect";2;2
"735";8;6;735;"defect";"defect";2;2
"736";4;1;736;"defect";"cooperate";5;0
"737";1;8;737;"cooperate";"cooperate";4;4
"738";3;5;738;"cooperate";"cooperate";4;4
"739";2;6;739;"defect";"defect";2;2
"740";4;7;740;"defect";"defect";2;2
"741";7;1;741;"defect";"cooperate";5;0
"742";8;5;742;"cooperate";"cooperate";4;4
"743";3;6;743;"defect";"defect";2;2
"744";2;4;744;"defect";"defect";2;2
"745";8;7;745;"defect";"defect";2;2
"746";3;1;746;"cooperate";"cooperate";4;4
"747";4;5;747;"defect";"defect";2;2
"748";2;6;748;"defect";"defect";2;2
"749";4;6;749;"defect";"defect";2;2
"750";5;1;750;"cooperate";"cooperate";4;4
"751";3;7;751;"defect";"defect";2;2
"752";2;8;752;"cooperate";"cooperate";4;4
"753";7;6;753;"defect";"defect";2;2
"754";3;4;754;"defect";"defect";2;2
"755";2;1;755;"cooperate";"cooperate";4;4
"756";8;5;756;"cooperate";"cooperate";4;4
"757";7;6;757;"defect";"defect";2;2
"758";8;1;758;"cooperate";"cooperate";4;4
"759";4;2;759;"defect";"defect";2;2
"760";3;5;760;"cooperate";"cooperate";4;4
"761";8;7;761;"defect";"defect";2;2
"762";2;4;762;"defect";"defect";2;2
"763";1;3;763;"cooperate";"cooperate";4;4
"764";5;6;764;"defect";"defect";2;2
"765";5;1;765;"cooperate";"cooperate";4;4
"766";4;2;766;"defect";"defect";2;2
"767";7;6;767;"defect";"defect";2;2
"768";8;3;768;"cooperate";"cooperate";4;4
"769";4;7;769;"defect";"defect";2;2
"770";3;6;770;"defect";"defect";2;2
"771";5;1;771;"cooperate";"cooperate";4;4
"772";8;2;772;"cooperate";"cooperate";4;4
"773";2;4;773;"defect";"defect";2;2
"774";6;8;774;"defect";"defect";2;2
"775";7;3;775;"defect";"defect";2;2
"776";5;1;776;"cooperate";"cooperate";4;4
"777";7;8;777;"defect";"defect";2;2
"778";1;6;778;"cooperate";"defect";0;5
"779";4;2;779;"defect";"defect";2;2
"780";3;5;780;"cooperate";"cooperate";4;4
"781";3;1;781;"cooperate";"cooperate";4;4
"782";4;6;782;"defect";"defect";2;2
"783";5;2;783;"cooperate";"cooperate";4;4
"784";8;7;784;"defect";"defect";2;2
"785";2;8;785;"cooperate";"cooperate";4;4
"786";6;3;786;"defect";"defect";2;2
"787";4;5;787;"defect";"defect";2;2
"788";7;1;788;"defect";"cooperate";5;0
"789";5;6;789;"defect";"defect";2;2
"790";3;7;790;"defect";"defect";2;2
"791";8;1;791;"cooperate";"cooperate";4;4
"792";2;4;792;"defect";"defect";2;2
"793";2;1;793;"cooperate";"cooperate";4;4
"794";7;6;794;"defect";"defect";2;2
"795";5;3;795;"cooperate";"cooperate";4;4
"796";4;8;796;"defect";"defect";2;2
"797";1;8;797;"cooperate";"cooperate";4;4
"798";6;5;798;"defect";"defect";2;2
"799";7;2;799;"defect";"defect";2;2
"800";4;3;800;"defect";"defect";2;2
"801";2;4;801;"defect";"defect";2;2
"802";5;8;802;"cooperate";"cooperate";4;4
"803";3;7;803;"defect";"defect";2;2
"804";6;1;804;"defect";"cooperate";5;0
"805";3;1;805;"cooperate";"cooperate";4;4
"806";6;4;806;"defect";"defect";2;2
"807";8;5;807;"cooperate";"cooperate";4;4
"808";7;2;808;"defect";"defect";2;2
"809";8;1;809;"cooperate";"cooperate";4;4
"810";6;3;810;"defect";"defect";2;2
"811";4;5;811;"defect";"defect";2;2
"812";7;2;812;"defect";"defect";2;2
"813";1;8;813;"cooperate";"cooperate";4;4
"814";4;7;814;"defect";"defect";2;2
"815";5;3;815;"cooperate";"cooperate";4;4
"816";6;2;816;"defect";"defect";2;2
"817";7;6;817;"defect";"defect";2;2
"818";3;4;818;"defect";"defect";2;2
"819";2;5;819;"cooperate";"cooperate";4;4
"820";1;8;820;"cooperate";"cooperate";4;4
"821";8;4;821;"defect";"defect";2;2
"822";1;6;822;"cooperate";"defect";0;5
"823";2;3;823;"cooperate";"cooperate";4;4
"824";7;5;824;"defect";"defect";2;2
"825";5;4;825;"defect";"defect";2;2
"826";2;6;826;"defect";"defect";2;2
"827";8;3;827;"cooperate";"cooperate";4;4
"828";1;7;828;"cooperate";"defect";0;5
"829";8;3;829;"cooperate";"cooperate";4;4
"830";4;7;830;"defect";"defect";2;2
"831";2;5;831;"cooperate";"cooperate";4;4
"832";6;1;832;"defect";"cooperate";5;0
"833";1;5;833;"cooperate";"cooperate";4;4
"834";7;8;834;"defect";"defect";2;2
"835";4;6;835;"defect";"defect";2;2
"836";3;2;836;"cooperate";"cooperate";4;4
"837";6;1;837;"defect";"cooperate";5;0
"838";5;8;838;"cooperate";"cooperate";4;4
"839";4;2;839;"defect";"defect";2;2
"840";3;7;840;"defect";"defect";2;2
"841";8;4;841;"defect";"defect";2;2
"842";7;5;842;"defect";"defect";2;2
"843";1;2;843;"cooperate";"cooperate";4;4
"844";6;3;844;"defect";"defect";2;2
"845";7;5;845;"defect";"defect";2;2
"846";1;4;846;"cooperate";"defect";0;5
"847";3;8;847;"cooperate";"cooperate";4;4
"848";6;2;848;"defect";"defect";2;2
"849";2;1;849;"cooperate";"cooperate";4;4
"850";4;8;850;"defect";"defect";2;2
"851";5;7;851;"defect";"defect";2;2
"852";3;6;852;"defect";"defect";2;2
"853";3;2;853;"cooperate";"cooperate";4;4
"854";6;7;854;"defect";"defect";2;2
"855";1;5;855;"cooperate";"cooperate";4;4
"856";8;4;856;"defect";"defect";2;2
"857";3;6;857;"defect";"defect";2;2
"858";7;2;858;"defect";"defect";2;2
"859";5;4;859;"defect";"defect";2;2
"860";8;1;860;"cooperate";"cooperate";4;4
"861";7;8;861;"defect";"defect";2;2
"862";1;3;862;"cooperate";"cooperate";4;4
"863";5;6;863;"defect";"defect";2;2
"864";2;4;864;"defect";"defect";2;2
"865";5;4;865;"defect";"defect";2;2
"866";1;8;866;"cooperate";"cooperate";4;4
"867";7;2;867;"defect";"defect";2;2
"868";6;3;868;"defect";"defect";2;2
"869";1;3;869;"cooperate";"cooperate";4;4
"870";6;2;870;"defect";"defect";2;2
"871";5;4;871;"defect";"defect";2;2
"872";7;8;872;"defect";"defect";2;2
"873";2;6;873;"defect";"defect";2;2
"874";1;4;874;"cooperate";"defect";0;5
"875";8;5;875;"cooperate";"cooperate";4;4
"876";3;7;876;"defect";"defect";2;2
"877";4;6;877;"defect";"defect";2;2
"878";8;3;878;"cooperate";"cooperate";4;4
"879";5;2;879;"cooperate";"cooperate";4;4
"880";7;1;880;"defect";"cooperate";5;0
"881";4;7;881;"defect";"defect";2;2
"882";3;1;882;"cooperate";"cooperate";4;4
"883";5;6;883;"defect";"defect";2;2
"884";8;2;884;"cooperate";"cooperate";4;4
"885";1;5;885;"cooperate";"cooperate";4;4
"886";2;3;886;"cooperate";"cooperate";4;4
"887";8;6;887;"defect";"defect";2;2
"888";4;7;888;"defect";"defect";2;2
"889";1;2;889;"cooperate";"cooperate";4;4
"890";7;4;890;"defect";"defect";2;2
"891";5;6;891;"defect";"defect";2;2
"892";3;8;892;"cooperate";"cooperate";4;4
"893";5;7;893;"defect";"defect";2;2
"894";3;1;894;"cooperate";"cooperate";4;4
"895";8;4;895;"defect";"defect";2;2
"896";6;2;896;"defect";"defect";2;2
"897";3;5;897;"cooperate";"cooperate";4;4
"898";4;6;898;"defect";"defect";2;2
"899";2;1;899;"cooperate";"cooperate";4;4
"900";7;8;900;"defect";"defect";2;2
"901";3;2;901;"cooperate";"cooperate";4;4
"902";7;4;902;"defect";"defect";2;2
"903";1;6;903;"cooperate";"defect";0;5
"904";5;8;904;"cooperate";"cooperate";4;4
"905";8;2;905;"cooperate";"cooperate";4;4
"906";4;3;906;"defect";"defect";2;2
"907";6;1;907;"defect";"cooperate";5;0
"908";7;5;908;"defect";"defect";2;2
"909";5;4;909;"defect";"defect";2;2
"910";3;8;910;"cooperate";"cooperate";4;4
"911";6;1;911;"defect";"cooperate";5;0
"912";2;7;912;"defect";"defect";2;2
"913";7;6;913;"defect";"defect";2;2
"914";3;8;914;"cooperate";"cooperate";4;4
"915";5;4;915;"defect";"defect";2;2
"916";1;2;916;"cooperate";"cooperate";4;4
"917";7;8;917;"defect";"defect";2;2
"918";6;4;918;"defect";"defect";2;2
"919";1;5;919;"cooperate";"cooperate";4;4
"920";3;2;920;"cooperate";"cooperate";4;4
"921";2;8;921;"cooperate";"cooperate";4;4
"922";1;6;922;"cooperate";"defect";0;5
"923";4;7;923;"defect";"defect";2;2
"924";3;5;924;"cooperate";"cooperate";4;4
"925";8;5;925;"cooperate";"cooperate";4;4
"926";7;4;926;"defect";"defect";2;2
"927";1;3;927;"cooperate";"cooperate";4;4
"928";2;6;928;"defect";"defect";2;2
"929";2;1;929;"cooperate";"cooperate";4;4
"930";3;4;930;"defect";"defect";2;2
"931";6;5;931;"defect";"defect";2;2
"932";8;7;932;"defect";"defect";2;2
"933";7;1;933;"defect";"cooperate";5;0
"934";2;6;934;"defect";"defect";2;2
"935";8;4;935;"defect";"defect";2;2
"936";5;3;936;"cooperate";"cooperate";4;4
"937";7;6;937;"defect";"defect";2;2
"938";3;5;938;"cooperate";"cooperate";4;4
"939";2;4;939;"defect";"defect";2;2
"940";1;8;940;"cooperate";"cooperate";4;4
"941";2;6;941;"defect";"defect";2;2
"942";3;5;942;"cooperate";"cooperate";4;4
"943";1;7;943;"cooperate";"defect";0;5
"944";8;4;944;"defect";"defect";2;2
"945";1;5;945;"cooperate";"cooperate";4;4
"946";3;7;946;"defect";"defect";2;2
"947";8;2;947;"cooperate";"cooperate";4;4
"948";6;4;948;"defect";"defect";2;2
"949";3;5;949;"cooperate";"cooperate";4;4
"950";6;8;950;"defect";"defect";2;2
"951";2;4;951;"defect";"defect";2;2
"952";1;7;952;"cooperate";"defect";0;5
"953";2;5;953;"cooperate";"cooperate";4;4
"954";1;8;954;"cooperate";"cooperate";4;4
"955";4;6;955;"defect";"defect";2;2
"956";3;7;956;"defect";"defect";2;2
"957";8;4;957;"defect";"defect";2;2
"958";7;1;958;"defect";"cooperate";5;0
"959";2;3;959;"cooperate";"cooperate";4;4
"960";6;5;960;"defect";"defect";2;2
"961";7;1;961;"defect";"cooperate";5;0
"962";3;5;962;"cooperate";"cooperate";4;4
"963";6;8;963;"defect";"defect";2;2
"964";2;4;964;"defect";"defect";2;2
"965";1;3;965;"cooperate";"cooperate";4;4
"966";7;4;966;"defect";"defect";2;2
"967";5;6;967;"defect";"defect";2;2
"968";8;2;968;"cooperate";"cooperate";4;4
"969";1;2;969;"cooperate";"cooperate";4;4
"970";6;8;970;"defect";"defect";2;2
"971";5;4;971;"defect";"defect";2;2
"972";3;7;972;"defect";"defect";2;2
"973";4;5;973;"defect";"defect";2;2
"974";2;7;974;"defect";"defect";2;2
"975";6;8;975;"defect";"defect";2;2
"976";1;3;976;"cooperate";"cooperate";4;4
"977";2;4;977;"defect";"defect";2;2
"978";5;8;978;"cooperate";"cooperate";4;4
"979";3;7;979;"defect";"defect";2;2
"980";1;6;980;"cooperate";"defect";0;5
"981";8;4;981;"defect";"defect";2;2
"982";6;2;982;"defect";"defect";2;2
"983";1;5;983;"cooperate";"cooperate";4;4
"984";7;3;984;"defect";"defect";2;2
"985";1;6;985;"cooperate";"defect";0;5
"986";5;2;986;"cooperate";"cooperate";4;4
"987";3;8;987;"cooperate";"cooperate";4;4
"988";4;7;988;"defect";"defect";2;2
"989";4;6;989;"defect";"defect";2;2
"990";8;3;990;"cooperate";"cooperate";4;4
"991";7;2;991;"defect";"defect";2;2
"992";1;5;992;"cooperate";"cooperate";4;4
"993";7;3;993;"defect";"defect";2;2
"994";5;1;994;"cooperate";"cooperate";4;4
"995";6;4;995;"defect";"defect";2;2
"996";8;2;996;"cooperate";"cooperate";4;4
"997";8;7;997;"defect";"defect";2;2
"998";3;1;998;"cooperate";"cooperate";4;4
"999";5;2;999;"cooperate";"cooperate";4;4
"1000";4;6;1000;"defect";"defect";2;2
"1001";4;1;1001;"cooperate";"cooperate";4;4
"1002";8;6;1002;"defect";"defect";2;2
"1003";3;7;1003;"defect";"defect";2;2
"1004";5;2;1004;"cooperate";"cooperate";4;4
"1005";1;6;1005;"cooperate";"defect";0;5
"1006";2;7;1006;"defect";"defect";2;2
"1007";4;5;1007;"defect";"defect";2;2
"1008";8;3;1008;"cooperate";"cooperate";4;4
"1009";6;1;1009;"defect";"cooperate";5;0
"1010";7;4;1010;"defect";"defect";2;2
"1011";2;5;1011;"cooperate";"cooperate";4;4
"1012";8;3;1012;"cooperate";"cooperate";4;4
"1013";7;1;1013;"defect";"cooperate";5;0
"1014";2;8;1014;"cooperate";"cooperate";4;4
"1015";3;4;1015;"defect";"defect";2;2
"1016";5;6;1016;"defect";"defect";2;2
"1017";1;6;1017;"cooperate";"defect";0;5
"1018";8;4;1018;"defect";"defect";2;2
"1019";7;3;1019;"defect";"defect";2;2
"1020";5;2;1020;"cooperate";"cooperate";4;4
"1021";8;1;1021;"cooperate";"cooperate";4;4
"1022";5;7;1022;"defect";"defect";2;2
"1023";2;3;1023;"cooperate";"cooperate";4;4
"1024";4;6;1024;"defect";"defect";2;2
"1025";2;5;1025;"cooperate";"cooperate";4;4
"1026";8;6;1026;"defect";"defect";2;2
"1027";3;7;1027;"defect";"defect";2;2
"1028";4;1;1028;"defect";"cooperate";5;0
"1029";5;3;1029;"cooperate";"cooperate";4;4
"1030";4;8;1030;"defect";"defect";2;2
"1031";1;7;1031;"cooperate";"defect";0;5
"1032";2;6;1032;"defect";"defect";2;2
"1033";8;6;1033;"defect";"defect";2;2
"1034";1;5;1034;"cooperate";"cooperate";4;4
"1035";2;4;1035;"defect";"defect";2;2
"1036";7;3;1036;"defect";"defect";2;2
"1037";5;8;1037;"cooperate";"cooperate";4;4
"1038";2;1;1038;"cooperate";"cooperate";4;4
"1039";4;7;1039;"defect";"defect";2;2
"1040";6;3;1040;"defect";"defect";2;2
"1041";5;6;1041;"defect";"defect";2;2
"1042";4;7;1042;"defect";"defect";2;2
"1043";1;2;1043;"cooperate";"cooperate";4;4
"1044";8;3;1044;"cooperate";"cooperate";4;4
"1045";8;4;1045;"defect";"defect";2;2
"1046";7;3;1046;"defect";"defect";2;2
"1047";5;2;1047;"cooperate";"cooperate";4;4
"1048";1;6;1048;"cooperate";"defect";0;5
"1049";8;7;1049;"defect";"defect";2;2
"1050";2;4;1050;"defect";"defect";2;2
"1051";3;6;1051;"defect";"defect";2;2
"1052";1;5;1052;"cooperate";"cooperate";4;4
"1053";7;2;1053;"defect";"defect";2;2
"1054";8;5;1054;"cooperate";"cooperate";4;4
"1055";4;6;1055;"defect";"defect";2;2
"1056";3;1;1056;"cooperate";"cooperate";4;4
"1057";2;7;1057;"defect";"defect";2;2
"1058";1;5;1058;"cooperate";"cooperate";4;4
"1059";3;6;1059;"defect";"defect";2;2
"1060";4;8;1060;"defect";"defect";2;2
"1061";7;1;1061;"defect";"cooperate";5;0
"1062";5;2;1062;"cooperate";"cooperate";4;4
"1063";4;8;1063;"defect";"defect";2;2
"1064";3;6;1064;"defect";"defect";2;2
"1065";8;4;1065;"defect";"defect";2;2
"1066";3;5;1066;"cooperate";"cooperate";4;4
"1067";1;7;1067;"cooperate";"defect";0;5
"1068";6;2;1068;"defect";"defect";2;2
"1069";1;5;1069;"cooperate";"cooperate";4;4
"1070";8;7;1070;"defect";"defect";2;2
"1071";3;6;1071;"defect";"defect";2;2
"1072";2;4;1072;"defect";"defect";2;2
"1073";2;1;1073;"cooperate";"cooperate";4;4
"1074";3;4;1074;"defect";"defect";2;2
"1075";8;5;1075;"cooperate";"cooperate";4;4
"1076";7;6;1076;"defect";"defect";2;2
"1077";8;4;1077;"defect";"defect";2;2
"1078";2;7;1078;"defect";"defect";2;2
"1079";5;6;1079;"defect";"defect";2;2
"1080";1;3;1080;"cooperate";"cooperate";4;4
"1081";2;8;1081;"cooperate";"cooperate";4;4
"1082";7;5;1082;"defect";"defect";2;2
"1083";3;6;1083;"defect";"defect";2;2
"1084";1;4;1084;"cooperate";"defect";0;5
"1085";5;4;1085;"defect";"defect";2;2
"1086";7;8;1086;"defect";"defect";2;2
"1087";6;3;1087;"defect";"defect";2;2
"1088";1;2;1088;"cooperate";"cooperate";4;4
"1089";8;4;1089;"defect";"defect";2;2
"1090";1;3;1090;"cooperate";"cooperate";4;4
"1091";6;7;1091;"defect";"defect";2;2
"1092";2;5;1092;"cooperate";"cooperate";4;4
"1093";8;6;1093;"defect";"defect";2;2
"1094";1;2;1094;"cooperate";"cooperate";4;4
"1095";3;5;1095;"cooperate";"cooperate";4;4
"1096";7;4;1096;"defect";"defect";2;2
"1097";8;1;1097;"cooperate";"cooperate";4;4
"1098";4;5;1098;"defect";"defect";2;2
"1099";2;6;1099;"defect";"defect";2;2
"1100";7;3;1100;"defect";"defect";2;2
"1101";1;5;1101;"cooperate";"cooperate";4;4
"1102";7;8;1102;"defect";"defect";2;2
"1103";2;6;1103;"defect";"defect";2;2
"1104";4;3;1104;"defect";"defect";2;2
"1105";2;6;1105;"defect";"defect";2;2
"1106";3;7;1106;"defect";"defect";2;2
"1107";5;4;1107;"defect";"defect";2;2
"1108";1;8;1108;"cooperate";"cooperate";4;4
"1109";2;5;1109;"cooperate";"cooperate";4;4
"1110";8;1;1110;"cooperate";"cooperate";4;4
"1111";3;4;1111;"defect";"defect";2;2
"1112";7;6;1112;"defect";"defect";2;2
"1113";2;3;1113;"cooperate";"cooperate";4;4
"1114";4;7;1114;"defect";"defect";2;2
"1115";1;6;1115;"cooperate";"defect";0;5
"1116";8;5;1116;"cooperate";"cooperate";4;4
"1117";1;3;1117;"cooperate";"cooperate";4;4
"1118";7;2;1118;"defect";"defect";2;2
"1119";8;4;1119;"defect";"defect";2;2
"1120";6;5;1120;"defect";"defect";2;2
"1121";7;1;1121;"defect";"cooperate";5;0
"1122";5;3;1122;"cooperate";"cooperate";4;4
"1123";8;4;1123;"defect";"defect";2;2
"1124";6;2;1124;"defect";"defect";2;2
"1125";2;3;1125;"cooperate";"cooperate";4;4
"1126";6;5;1126;"defect";"defect";2;2
"1127";8;1;1127;"cooperate";"cooperate";4;4
"1128";7;4;1128;"defect";"defect";2;2
"1129";5;1;1129;"cooperate";"cooperate";4;4
"1130";8;3;1130;"cooperate";"cooperate";4;4
"1131";4;6;1131;"defect";"defect";2;2
"1132";2;7;1132;"defect";"defect";2;2
"1133";2;3;1133;"cooperate";"cooperate";4;4
"1134";6;5;1134;"defect";"defect";2;2
"1135";7;1;1135;"defect";"cooperate";5;0
"1136";8;4;1136;"defect";"defect";2;2
"1137";8;5;1137;"cooperate";"cooperate";4;4
"1138";1;6;1138;"cooperate";"defect";0;5
"1139";4;3;1139;"defect";"defect";2;2
"1140";7;2;1140;"defect";"defect";2;2
"1141";2;3;1141;"cooperate";"cooperate";4;4
"1142";4;1;1142;"defect";"cooperate";5;0
"1143";7;8;1143;"defect";"defect";2;2
"1144";6;5;1144;"defect";"defect";2;2
"1145";4;3;1145;"defect";"defect";2;2
"1146";6;1;1146;"defect";"cooperate";5;0
"1147";8;2;1147;"cooperate";"cooperate";4;4
"1148";7;5;1148;"defect";"defect";2;2
"1149";3;1;1149;"cooperate";"cooperate";4;4
"1150";6;8;1150;"defect";"defect";2;2
"1151";4;7;1151;"defect";"defect";2;2
"1152";5;2;1152;"cooperate";"cooperate";4;4
"1153";3;4;1153;"defect";"defect";2;2
"1154";8;6;1154;"defect";"defect";2;2
"1155";2;1;1155;"cooperate";"cooperate";4;4
"1156";7;5;1156;"defect";"defect";2;2
"1157";7;6;1157;"defect";"defect";2;2
"1158";4;3;1158;"defect";"defect";2;2
"1159";1;2;1159;"cooperate";"cooperate";4;4
"1160";5;8;1160;"cooperate";"cooperate";4;4
"1161";7;1;1161;"defect";"cooperate";5;0
"1162";8;4;1162;"defect";"defect";2;2
"1163";6;2;1163;"defect";"defect";2;2
"1164";3;5;1164;"cooperate";"cooperate";4;4
"1165";3;8;1165;"cooperate";"cooperate";4;4
