round,id1,id2,bid1,bid2
1008,19,7,cooperate,cooperate
1009,16,22,defect,defect
1010,3,13,cooperate,cooperate
1011,24,12,defect,defect
1012,7,20,defect,cooperate
1013,11,21,defect,cooperate
1014,23,6,defect,defect
1015,1,15,defect,defect
1016,4,19,defect,defect
1017,2,18,cooperate,defect
1018,14,17,cooperate,cooperate
1019,5,8,defect,defect
1020,9,10,defect,defect
1021,5,22,defect,defect
1022,11,16,cooperate,defect
1023,13,19,cooperate,cooperate
1024,21,6,cooperate,cooperate
1025,18,7,defect,defect
1026,12,15,defect,defect
1027,14,20,cooperate,cooperate
1028,24,1,defect,defect
1029,3,9,defect,defect
1030,4,2,defect,cooperate
1031,10,23,defect,defect
1032,17,8,cooperate,cooperate
1033,20,17,cooperate,cooperate
1034,3,18,cooperate,cooperate
1035,7,13,cooperate,cooperate
1036,12,4,defect,defect
1037,22,9,defect,defect
1038,14,16,defect,defect
1039,5,15,defect,defect
1040,10,11,cooperate,cooperate
1041,21,6,cooperate,cooperate
1042,1,19,cooperate,cooperate
1043,23,8,defect,defect
1044,2,24,cooperate,cooperate
1045,12,1,defect,cooperate
1046,8,10,cooperate,defect
1047,16,5,defect,defect
1048,14,4,defect,defect
1049,18,7,defect,defect
1050,17,13,cooperate,cooperate
1051,22,19,defect,defect
1052,9,23,defect,defect
1053,2,21,cooperate,cooperate
1054,20,3,cooperate,cooperate
1055,15,11,defect,cooperate
1056,24,6,defect,defect
1057,4,1,defect,cooperate
1058,17,24,defect,defect
1059,2,21,cooperate,cooperate
1060,20,13,cooperate,cooperate
1061,23,5,defect,defect
1062,19,9,cooperate,defect
1063,22,12,defect,defect
1064,14,10,cooperate,cooperate
1065,18,15,defect,defect
1066,11,8,defect,defect
1067,16,3,defect,defect
1068,6,7,cooperate,cooperate
1069,24,22,defect,cooperate
1070,16,5,defect,defect
1071,18,1,cooperate,cooperate
1072,11,2,defect,cooperate
1073,15,13,defect,defect
1074,10,8,defect,defect
1075,6,14,cooperate,cooperate
1076,17,3,cooperate,cooperate
1077,21,7,defect,defect
1078,19,23,defect,defect
1079,9,12,defect,defect
1080,4,20,defect,cooperate
1081,3,10,defect,cooperate
1082,6,8,cooperate,defect
1083,21,20,cooperate,cooperate
1084,22,9,defect,defect
1085,18,16,defect,defect
1086,15,7,defect,defect
1087,1,24,defect,defect
1088,19,5,cooperate,defect
1089,14,23,defect,defect
1090,13,12,defect,defect
1091,4,11,defect,defect
1092,17,2,cooperate,cooperate
1093,1,6,cooperate,cooperate
1094,21,5,defect,defect
1095,4,17,defect,defect
1096,3,14,cooperate,cooperate
1097,11,18,defect,defect
1098,23,7,defect,defect
1099,8,16,cooperate,defect
1100,2,20,cooperate,cooperate
1101,9,10,defect,defect
1102,22,13,cooperate,cooperate
1103,15,19,defect,defect
1104,24,12,defect,defect
1105,17,21,cooperate,cooperate
1106,3,2,cooperate,cooperate
1107,4,16,defect,defect
1108,11,13,defect,defect
1109,15,20,defect,cooperate
1110,1,10,cooperate,cooperate
1111,14,18,cooperate,defect
1112,6,8,defect,cooperate
1113,24,5,defect,defect
1114,19,12,defect,defect
1115,23,7,defect,defect
1116,22,9,defect,defect
1117,2,10,cooperate,cooperate
1118,6,17,cooperate,cooperate
1119,11,18,cooperate,defect
1120,3,4,defect,defect
1121,5,8,defect,cooperate
1122,20,14,cooperate,cooperate
1123,16,1,defect,defect
1124,12,13,defect,defect
1125,9,7,defect,defect
1126,19,21,cooperate,cooperate
1127,22,24,cooperate,defect
1128,15,23,defect,defect
1129,13,22,cooperate,cooperate
1130,1,5,defect,defect
1131,4,21,defect,defect
1132,12,24,defect,defect
1133,2,14,cooperate,cooperate
1134,16,19,defect,defect
1135,10,6,cooperate,cooperate
1136,20,18,cooperate,cooperate
1137,7,9,defect,defect
1138,15,17,defect,defect
1139,11,23,cooperate,defect
1140,3,8,defect,cooperate
1141,9,21,defect,defect
1142,1,10,cooperate,defect
1143,13,3,cooperate,cooperate
1144,24,5,defect,defect
1145,18,22,cooperate,cooperate
1146,20,4,cooperate,defect
1147,11,6,defect,cooperate
1148,23,16,defect,cooperate
1149,19,14,cooperate,cooperate
1150,8,15,cooperate,defect
1151,7,12,defect,defect
1152,2,17,cooperate,cooperate
1153,3,2,cooperate,cooperate
1154,22,14,cooperate,cooperate
1155,16,10,defect,cooperate
1156,7,9,defect,defect
1157,13,12,defect,defect
1158,8,17,defect,cooperate
1159,5,24,defect,defect
1160,11,1,cooperate,defect
1161,6,19,cooperate,cooperate
1162,21,4,defect,defect
1163,15,20,defect,cooperate
1164,18,23,defect,defect
1165,1,18,cooperate,defect
1166,20,11,cooperate,defect
1167,3,16,defect,defect
1168,21,2,cooperate,cooperate
1169,4,6,defect,defect
1170,24,22,cooperate,defect
1171,23,19,defect,defect
1172,13,15,defect,defect
1173,10,5,defect,defect
1174,7,17,cooperate,cooperate
1175,12,9,defect,defect
1176,14,8,cooperate,defect
1177,3,15,defect,defect
1178,6,11,defect,cooperate
1179,13,19,cooperate,cooperate
1180,10,8,defect,cooperate
1181,12,17,defect,defect
1182,9,18,defect,defect
1183,23,21,defect,cooperate
1184,14,7,defect,defect
1185,2,22,cooperate,cooperate
1186,16,1,defect,defect
1187,20,5,cooperate,defect
1188,24,4,defect,defect
1189,10,9,defect,defect
1190,20,3,cooperate,cooperate
1191,2,4,cooperate,defect
1192,13,5,defect,defect
1193,8,21,cooperate,cooperate
1194,18,15,defect,defect
1195,22,19,defect,defect
1196,16,14,defect,defect
1197,12,11,defect,defect
1198,1,7,cooperate,defect
1199,23,24,defect,defect
1200,6,17,cooperate,cooperate
1201,16,19,cooperate,defect
1202,21,8,cooperate,cooperate
1203,13,18,cooperate,cooperate
1204,12,14,defect,defect
1205,1,15,defect,defect
1206,20,24,cooperate,defect
1207,22,5,defect,defect
1208,6,23,cooperate,defect
1209,11,3,cooperate,cooperate
1210,7,2,defect,cooperate
1211,9,10,defect,defect
1212,4,17,defect,defect
1213,8,24,defect,cooperate
1214,9,21,defect,defect
1215,4,17,defect,defect
1216,7,3,cooperate,cooperate
1217,13,5,defect,defect
1218,19,2,cooperate,cooperate
1219,16,1,defect,defect
1220,6,22,cooperate,cooperate
1221,20,14,cooperate,cooperate
1222,15,18,defect,defect
1223,23,12,defect,defect
1224,10,11,cooperate,cooperate
1225,11,10,defect,cooperate
1226,5,21,defect,defect
1227,15,18,defect,defect
1228,2,19,cooperate,cooperate
1229,1,8,cooperate,defect
1230,24,17,defect,defect
1231,7,23,defect,defect
1232,16,4,defect,defect
1233,12,22,defect,defect
1234,20,13,cooperate,cooperate
1235,14,9,defect,defect
1236,3,6,cooperate,cooperate
1237,10,21,defect,cooperate
1238,6,22,cooperate,cooperate
1239,4,8,defect,defect
1240,17,14,cooperate,cooperate
1241,12,23,defect,defect
1242,20,11,cooperate,cooperate
1243,18,1,defect,cooperate
1244,3,19,cooperate,cooperate
1245,13,7,cooperate,cooperate
1246,15,5,defect,defect
1247,16,2,defect,cooperate
1248,24,9,defect,defect
1249,11,6,defect,cooperate
1250,3,15,defect,defect
1251,24,17,defect,defect
1252,14,20,cooperate,cooperate
1253,21,13,cooperate,cooperate
1254,22,12,defect,defect
1255,19,23,defect,defect
1256,1,10,defect,cooperate
1257,18,4,defect,defect
1258,2,8,cooperate,cooperate
1259,5,9,defect,defect
1260,16,7,defect,defect
1261,13,8,cooperate,defect
1262,19,15,defect,defect
1263,16,12,cooperate,defect
1264,22,10,defect,defect
1265,9,1,defect,cooperate
1266,24,20,defect,cooperate
1267,4,21,defect,defect
1268,23,7,defect,defect
1269,11,3,defect,cooperate
1270,17,18,defect,defect
1271,6,14,cooperate,cooperate
1272,5,2,defect,cooperate
1273,20,18,cooperate,cooperate
1274,6,24,defect,defect
1275,15,16,defect,defect
1276,2,5,cooperate,defect
1277,8,23,defect,defect
1278,10,7,cooperate,defect
1279,14,4,defect,defect
1280,9,21,defect,defect
1281,22,17,cooperate,cooperate
1282,13,3,cooperate,cooperate
1283,19,11,defect,cooperate
1284,12,1,defect,defect
1285,17,8,defect,defect
1286,21,13,cooperate,cooperate
1287,2,6,cooperate,cooperate
1288,3,18,cooperate,cooperate
1289,10,20,cooperate,cooperate
1290,4,22,defect,defect
1291,5,15,defect,defect
1292,11,23,defect,defect
1293,12,24,defect,defect
1294,19,1,cooperate,cooperate
1295,16,9,defect,defect
1296,7,14,defect,cooperate
1297,22,17,cooperate,cooperate
1298,18,6,defect,cooperate
1299,21,13,cooperate,cooperate
1300,7,16,defect,defect
1301,5,1,defect,defect
1302,3,12,defect,defect
1303,24,8,defect,defect
1304,4,20,defect,cooperate
1305,10,23,defect,defect
1306,11,2,defect,cooperate
1307,15,19,defect,defect
1308,14,9,defect,defect
1309,16,15,defect,defect
1310,2,17,cooperate,cooperate
1311,8,18,cooperate,defect
1312,14,7,cooperate,cooperate
1313,6,19,cooperate,cooperate
1314,4,10,defect,defect
1315,1,21,cooperate,cooperate
1316,13,22,cooperate,cooperate
1317,23,9,defect,defect
1318,3,12,defect,defect
1319,5,20,defect,cooperate
1320,24,11,defect,cooperate
1321,8,19,cooperate,defect
1322,7,1,cooperate,cooperate
1323,9,5,defect,defect
1324,23,13,defect,defect
1325,22,10,defect,cooperate
1326,15,4,defect,defect
1327,20,6,cooperate,cooperate
1328,14,21,cooperate,cooperate
1329,18,2,defect,cooperate
1330,17,16,defect,defect
1331,24,12,defect,defect
1332,11,3,defect,defect
1333,6,19,cooperate,cooperate
1334,12,10,defect,defect
1335,7,3,cooperate,cooperate
1336,24,14,defect,defect
1337,17,4,defect,defect
1338,23,8,defect,defect
1339,18,21,defect,defect
1340,15,1,defect,defect
1341,2,22,cooperate,cooperate
1342,13,20,cooperate,cooperate
1343,16,9,defect,defect
1344,11,5,defect,defect
1345,4,7,defect,defect
1346,18,3,defect,cooperate
1347,6,20,cooperate,cooperate
1348,2,11,cooperate,cooperate
1349,5,17,defect,defect
1350,8,22,cooperate,defect
1351,12,21,defect,cooperate
1352,23,19,defect,defect
1353,13,1,cooperate,cooperate
1354,10,14,defect,cooperate
1355,9,15,defect,defect
1356,16,24,defect,defect
1357,7,9,defect,defect
1358,4,5,defect,defect
1359,20,18,cooperate,defect
1360,24,19,defect,defect
1361,12,23,defect,defect
1362,21,6,cooperate,cooperate
1363,10,11,cooperate,defect
1364,1,14,cooperate,cooperate
1365,17,2,cooperate,cooperate
1366,16,3,defect,defect
1367,8,15,cooperate,defect
1368,22,13,cooperate,cooperate
1369,17,11,defect,cooperate
1370,10,18,defect,defect
1371,16,22,defect,defect
1372,23,12,defect,defect
1373,9,5,defect,defect
1374,2,3,cooperate,cooperate
1375,19,15,defect,defect
1376,21,4,defect,defect
1377,8,6,defect,cooperate
1378,24,1,defect,defect
1379,13,14,cooperate,cooperate
1380,20,7,cooperate,defect
1381,3,22,defect,defect
1382,15,4,defect,defect
1383,1,11,cooperate,cooperate
1384,10,21,defect,cooperate
1385,18,13,cooperate,cooperate
1386,14,9,defect,defect
1387,12,7,defect,defect
1388,16,8,cooperate,defect
1389,2,6,cooperate,cooperate
1390,19,5,defect,defect
1391,24,23,defect,defect
1392,17,20,cooperate,cooperate
1393,11,7,defect,defect
1394,1,24,defect,defect
1395,23,13,defect,defect
1396,18,12,defect,defect
1397,5,20,defect,cooperate
1398,10,6,cooperate,cooperate
1399,4,2,defect,cooperate
1400,16,19,defect,defect
1401,15,3,defect,defect
1402,8,21,cooperate,cooperate
1403,9,14,defect,defect
1404,17,22,cooperate,cooperate
1405,1,6,cooperate,cooperate
1406,24,9,defect,defect
1407,2,3,cooperate,cooperate
1408,8,13,defect,defect
1409,20,17,cooperate,cooperate
1410,18,23,defect,defect
1411,10,5,defect,defect
1412,11,16,defect,defect
1413,4,21,defect,defect
1414,15,22,defect,defect
1415,14,12,defect,defect
1416,19,7,cooperate,cooperate
1417,18,23,defect,defect
1418,19,12,defect,defect
1419,16,9,defect,defect
1420,6,20,cooperate,cooperate
1421,1,2,cooperate,cooperate
1422,10,7,cooperate,cooperate
1423,21,22,cooperate,cooperate
1424,4,15,defect,defect
1425,17,13,cooperate,cooperate
1426,11,24,defect,defect
1427,3,14,cooperate,cooperate
1428,5,8,defect,defect
1429,5,18,defect,defect
1430,4,11,defect,defect
1431,22,21,cooperate,cooperate
1432,10,19,defect,cooperate
1433,7,6,cooperate,cooperate
1434,17,12,defect,defect
1435,15,20,defect,cooperate
1436,23,2,defect,cooperate
1437,9,14,defect,defect
1438,24,3,defect,defect
1439,16,13,defect,defect
1440,1,8,defect,cooperate
1441,18,20,cooperate,cooperate
1442,7,14,cooperate,cooperate
1443,11,17,cooperate,cooperate
1444,16,22,cooperate,defect
1445,6,12,defect,defect
1446,19,15,defect,defect
1447,4,3,defect,defect
1448,21,23,defect,defect
1449,8,1,cooperate,cooperate
1450,10,13,defect,cooperate
1451,2,24,cooperate,cooperate
1452,9,5,defect,defect
1453,17,5,defect,defect
1454,9,3,defect,defect
1455,4,1,defect,defect
1456,24,6,defect,defect
1457,11,2,defect,cooperate
1458,13,19,cooperate,cooperate
1459,20,23,cooperate,defect
1460,7,18,defect,defect
1461,16,8,cooperate,defect
1462,21,22,cooperate,cooperate
1463,14,15,defect,defect
1464,12,10,defect,defect
1465,16,1,defect,cooperate
1466,2,24,cooperate,cooperate
1467,15,18,defect,defect
1468,11,21,defect,defect
1469,3,23,defect,defect
1470,10,6,defect,cooperate
1471,7,4,defect,defect
1472,8,19,defect,defect
1473,14,20,cooperate,cooperate
1474,9,22,defect,defect
1475,17,13,cooperate,cooperate
1476,5,12,defect,defect
1477,5,16,defect,defect
1478,24,14,defect,defect
1479,12,9,defect,defect
1480,21,11,defect,cooperate
1481,3,23,defect,defect
1482,1,22,cooperate,cooperate
1483,4,8,defect,defect
1484,17,18,defect,defect
1485,2,20,cooperate,cooperate
1486,7,10,cooperate,defect
1487,13,6,cooperate,cooperate
1488,15,19,defect,defect
1489,18,23,defect,defect
1490,11,16,defect,cooperate
1491,1,17,cooperate,cooperate
1492,15,7,defect,defect
1493,22,4,defect,defect
1494,9,5,defect,defect
1495,2,14,cooperate,cooperate
1496,19,6,cooperate,cooperate
1497,8,13,defect,defect
1498,12,24,defect,defect
1499,10,20,cooperate,cooperate
1500,21,3,cooperate,cooperate
1501,6,16,defect,defect
1502,1,13,cooperate,cooperate
1503,8,21,defect,cooperate
1504,18,5,defect,defect
1505,24,22,defect,cooperate
1506,4,11,defect,cooperate
1507,2,14,cooperate,cooperate
1508,15,12,defect,defect
1509,23,9,defect,defect
1510,7,3,cooperate,cooperate
1511,17,19,cooperate,cooperate
1512,10,20,cooperate,cooperate
1513,7,15,defect,defect
1514,24,12,defect,defect
1515,2,18,cooperate,defect
1516,4,19,defect,defect
1517,1,17,cooperate,cooperate
1518,9,5,defect,defect
1519,3,6,cooperate,cooperate
1520,11,23,cooperate,defect
1521,13,16,defect,defect
1522,21,22,cooperate,cooperate
1523,10,20,cooperate,cooperate
1524,8,14,cooperate,defect
1525,18,2,defect,cooperate
1526,6,22,cooperate,cooperate
1527,10,11,cooperate,defect
1528,20,3,cooperate,cooperate
1529,8,7,defect,defect
1530,5,23,defect,defect
1531,15,1,defect,defect
1532,24,12,defect,defect
1533,4,14,defect,defect
1534,16,13,defect,defect
1535,9,17,defect,defect
1536,19,21,cooperate,cooperate
1537,23,24,defect,defect
1538,21,12,defect,defect
1539,13,5,defect,defect
1540,10,7,defect,defect
1541,4,1,defect,cooperate
1542,6,14,cooperate,cooperate
1543,22,11,defect,defect
1544,2,8,cooperate,defect
1545,19,20,cooperate,cooperate
1546,15,3,defect,defect
1547,17,18,defect,defect
1548,9,16,defect,defect
1549,3,5,defect,defect
1550,14,7,cooperate,cooperate
1551,13,19,cooperate,cooperate
1552,20,11,cooperate,cooperate
1553,9,4,defect,defect
1554,22,12,defect,defect
1555,17,24,defect,defect
1556,8,23,cooperate,defect
1557,15,16,defect,cooperate
1558,21,18,defect,cooperate
1559,6,2,cooperate,cooperate
1560,1,10,cooperate,cooperate
1561,3,24,defect,defect
1562,18,20,cooperate,cooperate
1563,2,4,cooperate,defect
1564,17,11,cooperate,cooperate
1565,7,1,cooperate,cooperate
1566,19,13,cooperate,cooperate
1567,22,10,cooperate,defect
1568,15,8,defect,defect
1569,6,16,defect,defect
1570,12,9,defect,defect
1571,21,23,defect,defect
1572,5,14,defect,defect
1573,23,8,defect,cooperate
1574,21,16,defect,defect
1575,22,12,defect,defect
1576,2,15,cooperate,defect
1577,10,3,cooperate,defect
1578,24,18,defect,defect
1579,7,11,defect,cooperate
1580,20,19,cooperate,cooperate
1581,13,6,cooperate,cooperate
1582,14,17,cooperate,cooperate
1583,4,5,defect,defect
1584,9,1,defect,cooperate
1585,14,18,cooperate,defect
1586,3,4,defect,defect
1587,22,6,cooperate,cooperate
1588,21,15,cooperate,defect
1589,23,2,defect,cooperate
1590,16,5,defect,defect
1591,17,19,cooperate,cooperate
1592,12,13,defect,defect
1593,24,7,defect,cooperate
1594,11,20,cooperate,cooperate
1595,1,8,cooperate,defect
1596,9,10,defect,defect
1597,14,19,cooperate,cooperate
1598,5,11,defect,defect
1599,24,23,defect,defect
1600,20,9,cooperate,defect
1601,10,7,cooperate,defect
1602,21,4,defect,defect
1603,15,17,defect,defect
1604,2,12,cooperate,defect
1605,1,3,cooperate,cooperate
1606,16,6,defect,defect
1607,18,8,defect,cooperate
1608,13,22,cooperate,cooperate
1609,3,6,cooperate,cooperate
1610,22,12,defect,defect
1611,16,7,defect,defect
1612,9,17,defect,defect
1613,18,8,cooperate,defect
1614,2,13,cooperate,cooperate
1615,24,10,defect,defect
1616,23,21,defect,defect
1617,1,19,cooperate,cooperate
1618,15,11,defect,defect
1619,5,4,defect,defect
1620,20,14,cooperate,cooperate
1621,5,18,defect,defect
1622,2,24,cooperate,cooperate
1623,4,14,defect,defect
1624,21,23,defect,defect
1625,9,1,defect,defect
1626,15,12,defect,defect
1627,16,22,defect,cooperate
1628,7,10,defect,defect
1629,3,20,cooperate,cooperate
1630,11,6,cooperate,defect
1631,13,17,cooperate,cooperate
1632,8,19,defect,defect
1633,20,12,cooperate,defect
1634,1,11,cooperate,cooperate
1635,23,2,defect,cooperate
1636,17,5,defect,defect
1637,6,3,cooperate,cooperate
1638,7,24,defect,defect
1639,22,13,cooperate,cooperate
1640,10,18,defect,defect
1641,14,16,defect,defect
1642,4,19,defect,defect
1643,21,8,cooperate,defect
1644,9,15,defect,defect
1645,1,5,defect,defect
1646,13,24,defect,defect
1647,9,6,defect,defect
1648,19,21,cooperate,cooperate
1649,3,10,defect,cooperate
1650,22,12,defect,defect
1651,8,14,cooperate,defect
1652,16,20,defect,cooperate
1653,11,17,cooperate,cooperate
